Date,All,ANC,ATL,BOI,BZN,DEN,DFW,FLL,LAS,LAX,MIA,MCO,MSO,PDX,PHX,SEA,SJC,SFO,TPA,Total
2019-09-21,1875543.0,6699.0,64196.0,5602.0,2542,52568.0,45983.0,36755.0,57808.0,101030.0,51435.0,60477.0,1376,22591.0,36061.0,48734.0,17059.0,62414.0,21193.0,59035358.0
2019-09-22,2454967.0,6231.0,85278.0,7071.0,2440,75022.0,62821.0,45027.0,85285.0,119804.0,55464.0,64347.0,1560,28944.0,49444.0,60587.0,24156.0,75092.0,27295.0,76520637.0
2019-09-23,2359699.0,6420.0,76337.0,6404.0,2551,71772.0,65983.0,42713.0,76595.0,112261.0,52804.0,60885.0,1613,28566.0,45843.0,60609.0,23807.0,70673.0,27949.0,73365588.0
2019-09-24,1965774.0,6305.0,61127.0,5576.0,2146,57914.0,51687.0,31825.0,60978.0,99116.0,47668.0,48403.0,1292,25130.0,41634.0,50401.0,17661.0,61250.0,22988.0,61082013.0
2019-09-25,2119289.0,6570.0,66129.0,5856.0,2310,61876.0,58282.0,32247.0,63998.0,106263.0,47325.0,50668.0,1333,25452.0,46423.0,53999.0,20333.0,69449.0,23683.0,65738163.0
2019-09-26,2439395.0,6534.0,75258.0,6776.0,2322,69814.0,67881.0,41530.0,68471.0,118733.0,51172.0,56673.0,1355,28543.0,51517.0,59802.0,24834.0,78492.0,27329.0,75274289.0
2019-09-27,2474047.0,6685.0,79152.0,6897.0,2625,70544.0,70429.0,45259.0,67911.0,120051.0,56502.0,58856.0,1517,28798.0,51249.0,60868.0,27008.0,81661.0,27051.0,76665218.0
2019-09-28,1901407.0,5477.0,56587.0,5381.0,2750,51935.0,46143.0,38550.0,57007.0,100426.0,52577.0,59706.0,1168,21585.0,40126.0,47897.0,17496.0,65035.0,21231.0,59552740.0
2019-09-29,2382850.0,5533.0,75443.0,6797.0,2528,72046.0,61557.0,44199.0,84332.0,115636.0,54888.0,64642.0,1426,28615.0,50817.0,59471.0,22350.0,76055.0,27175.0,74350272.0
2019-09-30,2296599.0,6034.0,71327.0,6381.0,2620,72047.0,59299.0,42556.0,74430.0,112278.0,52677.0,61058.0,1496,28244.0,49334.0,56360.0,20898.0,73405.0,25524.0,71505065.0
2019-10-01,1930324.0,5644.0,58286.0,5525.0,2077,57697.0,48197.0,33053.0,55442.0,98072.0,45069.0,50598.0,1275,24757.0,42288.0,48476.0,17126.0,64183.0,22597.0,59974762.0
2019-10-02,2013417.0,5888.0,61781.0,6057.0,2125,58304.0,54434.0,31054.0,50081.0,100609.0,43169.0,47969.0,1376,24962.0,44616.0,49738.0,19024.0,68905.0,23331.0,62180856.0
2019-10-03,2375883.0,6115.0,74474.0,6902.0,2089,68246.0,66092.0,40480.0,63552.0,113178.0,47976.0,55441.0,1388,28160.0,53236.0,57420.0,23223.0,78501.0,28988.0,73317880.0
2019-10-04,2454296.0,6106.0,84674.0,6768.0,2317,69350.0,68693.0,43317.0,67494.0,116623.0,53581.0,67390.0,1541,28215.0,57264.0,59538.0,25739.0,79687.0,29001.0,76311654.0
2019-10-05,1858405.0,4715.5,56550.0,4818.0,1919,50035.0,43550.0,37120.0,56625.0,97988.0,50131.0,68806.0,1135,20259.0,48805.0,43963.0,15950.0,61317.0,21672.0,58443584.5
2019-10-06,2472339.0,5441.0,78015.0,6483.0,1939,78965.0,60395.0,46227.0,87682.0,119705.0,54352.0,67875.0,1490,29607.0,56313.0,56048.0,22107.0,76228.0,28866.0,76972475.0
2019-10-07,2326960.0,5498.0,70530.0,6069.0,2038,70203.0,71529.0,41924.0,76141.0,107675.0,50017.0,61852.0,1494,27657.0,49834.0,50838.0,19186.0,66981.0,26665.0,71984285.0
2019-10-08,1966693.0,5206.0,57440.0,5794.0,1829,56457.0,53362.0,32903.0,57217.0,94211.0,44277.0,49198.0,1199,24308.0,43792.0,47099.0,19231.0,62601.0,22975.0,60782640.0
2019-10-09,2144077.5,5716.0,67994.5,6112.0,1888,64146.5,57798.0,31670.0,52552.0,102863.0,43801.0,52212.0,1368,26772.0,48382.0,51873.0,19553.0,69391.0,25042.0,66008920.5
2019-10-10,2531622.0,5984.0,84613.0,6757.0,1984,72735.0,70624.0,43763.0,64455.0,120539.0,52062.0,59880.0,1393,30145.0,54922.0,60495.0,24352.0,80784.0,30003.0,78052504.0
2019-10-11,2613533.0,6078.0,88297.0,6880.0,2142,80772.0,76065.0,45071.0,68482.0,121196.0,56557.0,65928.0,1501,29675.0,55630.0,60781.0,26968.0,83793.0,30376.0,80869491.0
2019-10-12,2011711.0,5268.0,59200.0,5099.0,1950,61045.0,49899.0,41065.0,56547.0,101682.0,52191.0,69182.0,1084,21156.0,43168.0,43017.0,16782.0,63591.0,25420.0,62703247.0
2019-10-13,2485004.0,4981.0,77779.0,7761.0,1846,75053.0,62678.0,48650.0,86537.0,120197.0,55364.0,68759.0,1345,28555.0,57768.0,54752.0,21974.0,77864.0,29901.0,77348048.0
2019-10-14,2543319.0,5363.0,79155.0,7166.0,2080,75526.0,65485.0,49959.0,80911.0,122697.0,58174.0,69755.0,1458,29093.0,54998.0,55221.0,21027.0,77678.0,30604.0,78796755.0
2019-10-15,2242253.5,5632.0,66371.0,6195.0,1865,64133.0,56382.0,43835.0,61250.0,108508.0,54722.0,61471.0,1250,26581.0,48748.0,50978.0,17827.0,71487.0,28442.0,69337921.5
2019-10-16,2246603.0,6231.0,67275.0,6316.0,2045,66695.0,59156.0,40572.0,58367.0,109826.0,52873.0,61390.0,1462,25901.0,48078.0,52521.0,19956.0,70576.0,26748.0,69441009.0
2019-10-17,2507517.0,6222.0,77827.0,6770.0,2068,75382.0,69422.0,48825.0,73415.0,119234.0,55713.0,67633.0,1502,28758.0,53378.0,56682.0,23947.0,79260.0,30404.0,77748337.0
2019-10-18,2564063.0,6004.0,79904.0,6833.0,2119,76690.0,68219.0,47672.0,75764.0,122000.0,58790.0,70362.0,1498,29232.0,54398.0,58818.0,26351.0,81022.0,30862.0,79510223.0
2019-10-19,1986491.0,5006.0,55357.0,5310.0,1927,54340.0,45513.0,42956.0,61199.0,101761.0,54197.0,70758.0,1102,21541.0,44696.0,43673.0,17018.0,64948.0,26689.0,62136374.0
2019-10-20,2535965.0,5004.0,83115.0,6824.0,1948,72866.0,63778.0,49807.0,89607.0,120623.0,58380.0,70111.0,1303,28411.0,56439.0,58897.0,23392.0,79232.0,31139.0,78966743.0
2019-10-21,2438477.5,5357.0,76422.0,6426.0,1901,66728.0,75798.0,44707.0,80542.0,113615.0,53550.0,68828.0,1392,27770.0,52341.0,55588.0,20270.0,71913.0,29338.0,75614408.5
2019-10-22,2056001.5,5178.0,61794.0,5865.0,1572,54306.0,55794.0,36020.0,58958.0,100906.0,48336.0,58079.0,1128,24335.0,45089.0,48219.0,16858.0,61978.0,25861.0,63555862.5
2019-10-23,2175468.0,5708.0,65021.0,6320.0,1609,58460.0,59079.0,37384.0,56737.0,106311.0,50224.0,58322.0,1215,25259.0,47227.0,52293.0,19433.0,70416.0,25561.0,67133929.0
2019-10-24,2467434.5,5825.0,75633.0,7281.0,1858,68434.0,66346.0,45904.0,77017.0,119461.0,52948.0,64722.0,1375,28880.0,51897.0,58030.0,24119.0,79493.0,29763.0,76423559.5
2019-10-25,2519962.0,6189.0,78335.0,6748.0,2057,69342.0,78557.0,46965.0,74569.0,119347.0,58175.0,68084.0,1313,28222.0,52675.0,58264.0,26126.0,81290.0,30054.0,78263358.0
2019-10-26,1869447.0,4849.0,53222.0,4508.0,1494,50492.0,47124.0,42726.0,57432.0,97213.0,54130.0,67586.0,921,20410.0,41105.0,41611.0,16060.0,59577.0,25313.0,58714676.0
2019-10-27,2408821.0,4629.0,79643.0,6308.0,1606,67212.0,59253.0,50065.0,87385.0,113128.0,57689.0,70716.0,1193,27659.0,53936.0,50638.0,21981.0,73036.0,30808.0,75038382.0
2019-10-28,2275613.0,5178.0,73545.5,5837.0,1613,61116.0,59539.0,45905.0,74206.0,104579.0,53870.0,65828.0,1128,26665.0,47676.0,47389.0,19969.0,67336.0,28770.0,70443913.5
2019-10-29,1843143.0,4976.0,57326.0,4905.0,1533,41654.0,46898.0,33926.0,58163.0,87821.0,46383.0,55370.0,876,21538.0,41023.0,41656.0,15328.0,55992.0,23338.0,57024015.0
2019-10-30,1998846.0,5343.0,59793.0,5316.0,1538,53201.0,54593.0,34938.0,64097.0,94130.0,50314.0,57263.0,1047,22787.0,45278.0,46168.0,18813.0,66461.0,23742.0,62121156.0
2019-10-31,1982666.0,5102.0,61333.0,5328.0,1504,53596.0,51172.0,38613.0,54444.0,96787.0,51199.0,49701.0,939,22993.0,39815.0,44134.0,20247.0,68369.0,23549.0,61382125.0
2019-11-01,2246758.0,5605.0,70091.0,6176.0,1785,62356.0,59051.0,43648.0,55572.0,104999.0,56768.0,59948.0,1334,26584.0,46909.0,53262.0,23122.0,73781.0,26841.0,69491210.0
2019-11-02,1774897.0,4540.0,49998.0,4914.0,1360,42365.0,38498.0,43923.0,49831.0,92995.0,54415.0,64758.0,875,19374.0,38297.0,40641.0,13896.0,56628.0,22002.0,55469569.0
2019-11-03,2390897.0,4593.0,76056.0,6011.0,1520,66264.0,59050.0,52064.0,83487.0,122165.0,59890.0,69042.0,1191,25853.0,56542.0,52334.0,19584.0,71421.0,29858.0,74630130.0
2019-11-04,2331500.5,4823.0,71688.0,5802.0,1515,67375.5,62028.0,49526.0,76919.0,112919.0,59479.0,66021.0,1268,25693.0,51088.0,50438.0,17924.0,66775.0,29246.0,72427964.0
2019-11-05,1938071.0,4693.0,55888.0,5283.0,1217,52510.0,50713.0,36296.0,55555.0,95344.0,49777.0,56302.0,917,23355.0,44771.0,44820.0,14556.0,56629.0,24868.0,60006659.0
2019-11-06,2079512.0,5788.0,60119.0,5619.0,1427,54210.0,56381.0,38440.0,52694.0,101087.0,49750.0,54543.0,1012,24652.0,47134.0,48650.0,18267.0,64420.0,24197.0,64057282.0
2019-11-07,2435953.0,5941.0,70966.0,6633.0,1765,63757.0,65826.0,48210.0,71823.0,116241.0,54682.0,64566.0,1221,28651.0,52558.0,56321.0,22941.0,75412.0,29850.0,75209339.0
2019-11-08,2544350.0,6170.0,79190.0,6883.0,2088,68616.0,66416.0,52355.0,76898.0,119429.0,63576.0,74019.0,1389,28428.0,55301.0,59707.0,26355.0,81361.0,32366.0,79149751.0
2019-11-09,1908805.0,4685.0,51972.0,5097.0,1358,45136.0,44933.0,49626.0,64548.0,100498.0,58322.0,72300.0,827,21412.0,45031.0,45297.0,16404.0,62713.0,27156.0,60342504.0
2019-11-10,2356349.0,4743.0,74138.0,6384.0,1252,65159.0,59721.0,55288.0,85624.0,113272.0,61366.0,72526.0,1094,26424.0,61558.0,49397.0,18468.0,70632.0,31766.0,73878863.0
2019-11-11,2390892.0,4855.0,74919.0,6847.0,1618,66420.0,70920.0,53642.0,75304.0,116017.0,60947.0,74588.0,1272,27832.0,60040.0,55568.0,22052.0,72063.0,32493.0,75092751.0
2019-11-12,2077522.0,4602.0,64418.0,5709.0,1149,53982.0,57335.0,45210.0,60284.0,97979.0,53666.0,67316.0,948,23449.0,51866.0,46401.0,20055.0,62813.0,29782.0,64900730.0
2019-11-13,2002081.0,5299.0,63384.0,5351.0,1279,53290.0,54824.0,39166.0,54358.0,92967.0,50771.0,62945.0,960,22413.0,45271.0,46926.0,17915.0,61892.0,25696.0,62195404.0
2019-11-14,2293673.0,5478.0,69128.0,6303.0,1665,59099.0,63331.0,46181.0,60523.0,107692.0,54878.0,63155.0,1149,26141.0,51962.0,51900.0,22687.0,71498.0,30142.0,70918519.0
2019-11-15,2363837.5,5662.0,73912.0,6323.0,1862,61118.0,64790.0,49510.0,72397.0,109520.0,60856.0,70255.0,1066,25798.0,52369.0,52963.0,24375.0,76077.0,32067.0,73635414.5
2019-11-16,1744195.0,4436.0,51048.0,4623.0,1092,39738.0,41296.0,49491.0,55370.0,92282.0,59768.0,70587.0,632,18297.0,40942.0,37182.0,14088.0,59585.0,24661.0,55363423.0
2019-11-17,2327877.0,4711.0,73148.0,6493.0,1543,60559.0,56142.0,58063.0,84278.0,111815.0,62748.0,72351.0,1125,25547.0,55914.0,46494.0,20469.0,72620.0,33514.0,72961165.0
2019-11-18,2226884.0,4924.0,72014.0,5976.0,1228,56980.0,60638.0,53735.0,74402.0,106412.0,63034.0,68549.0,1006,24699.0,51025.0,44213.0,18664.0,67272.0,35456.0,69787873.0
2019-11-19,1833643.0,4705.0,55618.0,5131.0,1035,46676.0,49496.0,42794.0,55417.0,93847.0,51744.0,57524.0,828,20134.0,43735.0,39734.0,15273.0,55068.0,28191.0,57457687.0
2019-11-20,2003622.0,6029.0,59926.0,5917.0,1057,53194.0,55341.0,42753.0,52995.0,102414.0,53807.0,59108.0,890,22537.0,45650.0,45409.0,18777.0,65987.0,26972.0,62551943.0
2019-11-21,2357633.0,6317.0,72543.0,7183.0,1563,67400.0,66124.0,47632.0,64063.0,116127.0,56312.0,63874.0,1106,25957.0,49689.0,53141.0,25044.0,82014.0,30605.0,73390705.0
2019-11-22,2478464.0,6232.0,83238.0,7395.0,1582,72415.0,69373.0,50925.0,63302.0,118432.0,62481.0,70592.0,1076,26873.0,52465.0,53916.0,26391.0,88829.0,34281.0,77389602.0
2019-11-23,2129646.5,4667.0,68827.0,6258.0,1685,62239.0,58744.0,52829.0,51377.0,111138.0,60321.0,76719.0,788,23721.0,46018.0,46460.0,20300.0,75599.0,33598.0,67341645.5
2019-11-24,2254135.0,5136.0,73295.0,5923.0,1916,66783.0,57020.0,58028.0,79133.0,115261.0,61980.0,70676.0,1084,23922.0,52439.0,46425.0,21435.0,76531.0,33734.0,71340304.0
2019-11-25,2185718.0,5060.0,64898.0,6134.0,1770,73470.0,50353.0,52502.0,65391.0,111466.0,56578.0,65895.0,1176,24463.0,48747.0,47428.0,23584.0,74336.0,31775.0,68714472.0
2019-11-26,2365277.0,5919.0,71392.0,6308.0,2037,42788.0,57134.0,53134.0,57120.0,117100.0,55071.0,66099.0,1253,26489.0,56138.0,55035.0,23429.0,75217.0,33204.0,72836528.0
2019-11-27,2554298.0,5863.0,78300.0,6622.0,1974,79103.0,66486.0,58003.0,61107.0,119710.0,61909.0,69462.0,1240,28084.0,61382.0,60523.0,25942.0,81543.0,34868.0,79418949.0
2019-11-28,1541312.0,3599.0,44884.0,3860.0,1021,38560.0,33348.0,42777.0,44558.0,86636.0,46947.0,50975.0,756,18855.0,34294.0,38367.0,14861.0,52755.0,22244.0,48728911.0
2019-11-29,1908239.0,4532.0,57792.0,5398.0,1168,51422.0,43105.0,49781.0,56794.0,97079.0,53626.0,64948.0,945,23731.0,45997.0,45506.0,16644.0,58338.0,28934.0,60061429.0
2019-11-30,2576098.5,5335.0,85039.0,7582.0,2163,75929.0,66449.0,63792.0,63187.0,118445.0,65488.0,84886.0,1396,29133.0,62446.0,55963.0,21932.0,72782.0,40587.0,80379419.5
2019-12-01,2809889.0,5868.0,90635.0,7373.0,2272,82010.0,73924.0,64030.0,76138.0,128350.0,68618.0,77420.0,1504,30838.0,67457.0,62092.0,26775.0,78810.0,39947.0,87171658.0
2019-12-02,2517103.0,6014.0,78949.0,7540.0,1893,68809.0,64064.0,58323.0,62528.0,116901.0,64459.0,72264.0,1209,29387.0,59632.0,58875.0,25148.0,75444.0,37124.0,78245182.0
2019-12-03,2210293.0,5070.0,70169.0,6639.0,1715,56437.0,55965.0,51762.0,48111.0,103856.0,57165.0,66248.0,1017,25725.0,52912.0,55945.0,18176.0,61739.0,33040.0,68510664.0
2019-12-04,2054380.0,5583.0,62296.0,5965.0,1489,49720.0,56025.0,47908.0,41031.0,95001.0,56001.0,58327.0,1035,23842.0,48270.0,49199.0,17033.0,59578.0,29913.0,63471796.0
2019-12-05,2262878.0,5606.0,68292.0,6783.0,1585,56197.0,62566.0,48403.0,60874.0,100827.0,57486.0,61779.0,1166,26582.0,49404.0,51045.0,21626.0,67832.0,29921.0,69863324.0
2019-12-06,2278205.0,6024.0,70449.0,6458.0,1475,57496.0,60043.0,48999.0,70593.0,98591.0,62308.0,67718.0,1056,25203.0,50281.0,51972.0,23478.0,69370.0,30354.0,70769767.0
2019-12-07,1755801.0,4254.0,50609.0,4531.0,1142,38943.0,42614.0,49940.0,54457.0,87049.0,62786.0,69253.0,692,19079.0,39258.0,40659.0,16427.0,55098.0,27557.0,55612507.0
2019-12-08,2292079.0,4849.0,74246.0,6158.0,1599,60606.0,55085.0,58471.0,83229.0,109335.0,68569.0,71372.0,1128,25426.0,54092.0,48354.0,19863.0,67643.0,34469.0,72070099.0
2019-12-09,2226290.0,5001.0,70095.0,5812.0,1520,59409.0,56675.0,56309.0,68887.0,102516.0,67162.0,70569.0,984,24324.0,53446.0,45683.0,16504.0,63502.0,34061.0,69594699.0
2019-12-10,1897051.0,4886.0,57824.0,5047.0,1336,48282.0,47381.0,44736.0,56453.0,91825.0,57583.0,64001.0,840,21720.0,43991.0,42473.0,15229.0,55389.0,27829.0,59371364.0
2019-12-11,2019482.0,5602.0,61604.0,5293.0,1461,51761.0,54801.0,41327.0,60596.0,96185.0,55399.0,65064.0,953,23782.0,48654.0,47376.0,17089.0,61579.0,28616.0,63110696.0
2019-12-12,2362310.0,5507.0,74747.0,6548.0,1981,59687.0,66041.0,48278.0,70751.0,109706.0,60533.0,67291.0,1218,27755.0,52990.0,54589.0,23131.0,73652.0,34944.0,73560181.0
2019-12-13,2387965.5,6017.0,77600.0,6217.0,2035,59940.0,61701.0,48320.0,70393.0,112364.0,61919.0,72393.0,1227,27466.0,52982.0,55434.0,24631.0,79287.0,35593.0,74524311.5
2019-12-14,1893871.0,4850.0,58612.0,4303.0,1749,42723.0,44541.0,49781.0,56875.0,98931.0,61000.0,73831.0,920,21084.0,41648.0,44007.0,16696.0,66134.0,30437.0,60020063.0
2019-12-15,2300248.0,5607.0,72072.0,4996.0,2217,60675.0,56232.0,58173.0,83767.0,111119.0,67386.0,74515.0,1222,25063.0,51831.0,49653.0,20365.0,70672.0,34247.0,72383900.0
2019-12-16,2250386.0,5966.0,68313.0,5282.0,1860,57303.0,64399.0,53924.0,68621.0,110961.0,64075.0,72314.0,1123,24097.0,54143.0,49719.0,19283.0,70556.0,33613.0,70680454.0
2019-12-17,2009112.0,5072.0,59665.0,5175.0,1727,49765.0,50602.0,42020.0,51028.0,104565.0,54504.0,58854.0,1022,22869.0,48712.0,50312.0,17897.0,66322.0,28233.0,62668096.0
2019-12-18,2234374.0,6041.0,68999.0,6082.0,1709,59975.0,60736.0,44035.0,51656.0,112897.0,57205.0,59374.0,998,26190.0,51264.0,56063.0,21937.0,76101.0,28284.0,69479848.0
2019-12-19,2471408.0,6378.0,70444.0,7118.0,2513,70348.0,65736.0,50540.0,52844.0,122332.0,60527.0,63549.0,1284,27527.0,52868.0,60310.0,24426.0,86267.0,30258.0,76426251.0
2019-12-20,2608088.0,6468.0,80220.0,7538.0,2440,74532.0,69777.0,57608.0,55027.0,126350.0,68104.0,71271.0,1327,28354.0,56448.0,63080.0,26837.0,86674.0,33824.0,80960801.0
2019-12-21,2484340.0,5667.0,76730.0,6717.0,3379,74872.0,60930.0,61580.0,47951.0,126966.0,70446.0,76267.0,1517,28368.0,55235.0,62060.0,22313.0,83471.0,36096.0,77759911.0
2019-12-22,2519399.0,6280.0,77578.0,6722.0,3183,73858.0,62429.0,61872.0,65798.0,128615.0,68758.0,72429.0,1546,28867.0,54310.0,61656.0,24679.0,84947.0,35496.0,78992098.0
2019-12-23,2489528.0,6036.0,77146.0,6750.0,2956,73425.0,62930.0,56927.0,59501.0,127760.0,66249.0,71753.0,1507,28832.0,52824.0,62586.0,24891.0,83857.0,33453.0,77855249.0
2019-12-24,1981433.0,4870.0,60436.0,5940.0,2176,56602.0,49520.0,47533.0,43437.0,105940.0,52856.0,58854.0,1318,24593.0,41285.0,52648.0,21485.0,70917.0,26833.0,62224076.0
2019-12-25,1937235.0,4658.0,56656.0,5294.0,2161,54755.0,49895.0,46040.0,43455.0,105680.0,55621.0,58018.0,1023,24490.0,41079.0,51997.0,20347.0,70755.0,27480.0,61034873.0
2019-12-26,2551793.0,5902.0,77900.0,7173.0,3441,74227.0,62152.0,57140.0,59345.0,122977.0,66632.0,77109.0,1631,29702.0,58182.0,61437.0,23628.0,77296.0,37358.0,79367615.0
2019-12-27,2581294.0,6489.0,78236.0,7264.0,3451,75734.0,64910.0,62233.0,63717.0,121805.0,69824.0,80355.0,1548,29461.0,60265.0,60546.0,22939.0,76260.0,38342.0,80509375.0
2019-12-28,2470786.0,5626.0,76149.0,6880.0,3314,69622.0,60061.0,65640.0,55359.0,120665.0,69182.0,85161.0,1506,27801.0,60112.0,57449.0,20298.0,73357.0,40815.0,77411409.0
2019-12-29,2574883.5,5802.0,80591.0,7206.0,3728,77624.0,60477.0,65745.0,68637.0,123108.0,68040.0,80727.0,1623,29244.0,66442.0,57359.0,22031.0,74306.0,41212.0,80601610.5
2019-12-30,2500396.0,5739.0,74475.0,6963.0,3193,71739.0,59902.0,61763.0,66855.0,119341.0,68279.0,80174.0,1551,28683.0,60636.0,60251.0,21854.0,73393.0,40223.0,78230774.0
